Subject,Block,Round,Condition,Index,from,to,set,Object,Position,StartTime,EndTime,FB_EndTime,dError,dMoved,totalAngle,directionChange,nManipulation,estimation_dError,Time,TimeCompensated,Q1,Q2,Q3,Q4,Q1z,Q2z,Q3z,Q4z,MemoryPerform,PathEfficiency,TimeEfficiency,tCenter,tPeri,dEndpoint
2,1,2,1,11,2,3,1,Old_Telephone,12,1826.853,1844.934,1855.703,7.789,114.289,206.400,5,6,3.173192,1.551147,1.292595316,-3,-3,-3,-3,0,0,0,0,0.987819461,1.268107834,7.30276183,8.5,6.987,50.28243519
2,1,2,1,12,3,1,1,Broom,6,1856.714,1874.032,1882.343,13.096,83.939,196.800,4,6,7.707083,1.939575,1.311601877,-3,-3,-3,-3,0,0,0,0,0.968962704,1.08006813,5.462080643,5.9,9.426,50.3738312
2,1,2,1,13,1,3,1,Old_Telephone,12,1883.344,1904.997,1910.204,13.001,89.566,485.600,4,8,4.833403,1.399048,1.005222324,-3,-3,-3,-3,0,0,0,0,0.969371088,1.156134159,5.069799142,4.4,13.196,49.63888881
2,1,2,1,14,3,1,1,Broom,6,1911.205,1934.001,1939.548,2.578,90.256,367.999,2,4,4.060509,1.362793,1.031942727,-3,-3,-3,-3,0,0,0,0,0.998142245,1.0548738,4.308208828,2.1,18.835,50.78614494
2,2,3,1,1,0,1,5,Shovel,16,2203.397,2217.705,2225.028,2.687,56.840,246.400,3,4,10.95452,1.798096,0.90552171,-3,-3,-3,-3,0,0,0,0,0.998011988,1.138862406,4.578547797,9.783,2.6,50.7900467
2,2,3,1,2,1,2,5,Donuts,4,2226.040,2247.872,2258.464,1.729,111.882,475.998,4,8,12.11861,1.963135,0.975710657,-3,-3,-3,-3,0,0,0,0,0.999040185,1.294937328,5.655745347,2.1,17.64,49.92380994
2,2,3,1,3,2,3,5,TrafficCone,10,2259.474,2269.854,2275.381,2.787,87.666,102.400,2,4,8.556224,1.82251,1.125348868,-3,-3,-3,-3,0,0,0,0,0.997889322,1.011357552,10.7731626,1.3,6.806,51.20457644
2,2,3,1,4,3,2,5,Donuts,4,2276.392,2297.671,2306.043,11.552,93.842,403.199,8,10,10.45292,2.644287,1.792583078,-3,-3,-3,-3,0,0,0,0,0.975285442,1.160864895,5.031177105,0,18.588,50.75794905
2,2,3,1,5,2,1,5,Shovel,16,2307.043,2321.852,2329.001,1.976,86.252,94.400,3,3,7.907783,2.281738,1.637411841,-3,-3,-3,-3,0,0,0,0,0.99879883,1,6.74014603,1.6,11.137,49.67470889
2,2,3,1,6,1,3,5,TrafficCone,10,2330.011,2346.272,2350.881,23.048,72.616,237.600,4,5,11.32756,1.868164,0.945194411,-3,-3,-3,-3,0,0,0,0,0.912883105,1.014680597,5.26781864,0,13.769,50.1706275
2,2,3,1,7,3,1,5,Shovel,16,2351.890,2364.798,2368.326,3.907,111.763,182.400,2,4,8.904099,1.692871,0.967365013,-3,-3,-3,-3,0,0,0,0,0.996305139,1.399756645,10.20542896,6.4,4.49,46.40617633
2,2,3,1,8,1,3,5,TrafficCone,10,2369.335,2385.006,2388.322,13.884,78.089,341.600,4,6,4.731278,1.14209,0.756585469,-3,-3,-3,-3,0,0,0,0,0.965478501,1.012967765,5.701116191,0,13.645,50.42097242
2,2,3,1,9,3,1,5,Shovel,16,2389.323,2404.145,2409.591,16.204,78.080,121.600,3,3,7.785218,2.716064,2.081724437,-3,-3,-3,-3,0,0,0,0,0.954232848,1.009187756,6.302177055,0,12.357,50.35398447
2,2,3,1,10,1,2,5,Donuts,4,2410.600,2430.939,2444.869,15.093,107.895,447.999,3,6,11.05564,1.845703,0.944889453,-3,-3,-3,-3,0,0,0,0,0.959800358,1.169457098,5.884363648,2.6,15.68,50.35046715
2,2,3,1,11,2,3,5,TrafficCone,10,2445.880,2461.514,2465.030,6.237,84.681,67.200,3,4,4.749159,1.259277,0.872315525,-3,-3,-3,-3,0,0,0,0,0.991764983,1.028606428,5.949418021,0,14.1,49.72258641
2,2,3,1,12,3,2,5,Donuts,4,2466.042,2510.138,2514.761,3.109,157.709,1036.794,11,18,15.15956,2.187744,0.952543051,-3,-3,-3,-3,0,0,0,0,0.997473567,1.936185006,4.010079562,0,39.238,47.95689057
2,2,3,1,13,2,1,5,Shovel,16,2515.771,2527.714,2535.263,2.396,86.753,156.800,3,5,3.553133,1.011719,0.722209723,-3,-3,-3,-3,0,0,0,0,0.998351803,1.003193602,8.554657562,1.3,8.809,49.321473
2,2,3,1,14,1,2,5,Donuts,4,2536.275,2563.490,2565.348,1.043,146.734,467.200,3,6,10.52878,1.833252,0.975367006,-3,-3,-3,-3,0,0,0,0,1,1.744322647,5.910461911,3,21.805,47.4560223
2,2,4,2,1,0,2,2,Banana,7,2824.721,2840.711,2843.624,5.689,139.744,367.200,2,4,2.759535,1.011475,0.786628088,-3,-3,-3,-3,0,0,0,0,0.992983217,2.933508264,9.769155685,5.779,8.5,46.64234184
2,2,4,2,2,2,1,2,PickAxe,1,2844.635,2859.766,2868.443,20.776,71.150,226.401,5,6,11.33216,1.881592,0.958247603,-3,-3,-3,-3,0,0,0,0,0.927915994,1.00181364,5.197112357,0,13.565,48.80111422
2,2,4,2,3,1,3,2,Chair,13,2869.444,2881.843,2886.604,14.623,71.538,168.002,1,3,5.422712,2.210938,1.769095426,-3,-3,-3,-3,0,0,0,0,0.962055219,1,6.635682907,0,10.656,43.6274569
2,2,4,2,4,3,2,2,Banana,7,2887.615,2910.929,2914.163,6.420,178.771,483.201,6,8,0,1.844727,1.844727,-3,-3,-3,-3,0,0,0,0,0.991337727,2.12022424,8.223264595,0,21.685,46.01032528
2,2,4,2,5,2,3,2,Chair,13,2915.172,2924.612,2937.286,9.385,86.193,88.003,1,2,2.119209,1.01123,0.838556851,-3,-3,-3,-3,0,0,0,0,0.983009713,1,11.26624104,1.9,5.728,46.22580938
2,2,4,2,6,3,1,2,PickAxe,1,2938.297,2948.632,2959.143,11.287,89.085,50.402,2,3,2.036694,1.000977,0.835027173,-3,-3,-3,-3,0,0,0,0,0.976302686,1.002582652,10.88962991,1.9,6.203,46.601484
2,2,4,2,7,1,2,2,Banana,7,2960.152,2969.791,2970.887,0.425,85.015,87.201,2,2,0,1.08374,1.08374,-3,-3,-3,-3,0,0,0,0,1,1,10.78517714,1.3,6.548,48.06609517
2,2,4,2,8,2,1,2,PickAxe,1,2971.897,2987.967,2993.527,28.482,67.536,206.400,2,3,9.307581,1.672119,0.9137373,-3,-3,-3,-3,0,0,0,0,0.872012944,1,4.61224417,0,14.303,49.9206033
2,2,4,2,9,1,3,2,Chair,13,2994.539,3004.907,3007.822,2.455,82.680,139.201,6,6,4.793445,1.186523,0.795953101,-3,-3,-3,-3,0,0,0,0,0.998284948,1.001448722,11.47529987,1.3,5.861,45.86646761
2,2,4,2,10,3,2,2,Banana,7,3008.822,3027.350,3029.724,1.928,170.442,416.798,2,5,4.192166,1.175537,0.833959314,-3,-3,-3,-3,0,0,0,0,0.998846857,2.062746943,10.06981448,1.1,15.778,47.50491613
2,2,4,2,11,2,3,2,Chair,13,3030.724,3039.058,3046.548,8.274,88.712,97.603,1,1,3.782428,1.082764,0.774571767,-3,-3,-3,-3,0,0,0,0,0.98643786,1,13.39054271,1.8,4.776,49.41651082
2,2,4,2,12,3,1,2,PickAxe,1,3047.558,3068.675,3072.072,7.631,82.210,240.800,7,9,6.804684,1.327637,0.773191348,-3,-3,-3,-3,0,0,0,0,0.988254352,1.013121682,4.236332214,0,19.042,50.47054276
2,2,4,2,13,1,2,2,Banana,7,3073.081,3081.769,3083.111,1.405,83.742,58.400,3,5,4.465285,1.330322,0.966490578,-3,-3,-3,-3,0,0,0,0,1,1.000985385,12.24661134,1.6,5.219,47.09613324
2,2,4,2,14,2,1,2,PickAxe,1,3084.121,3112.770,3122.060,80.010,84.092,157.603,2,4,6.535392,1.281006,0.74850226,-3,-3,-3,-3,0,0,0,0,0.272473907,1,3.089244876,1.7,24.979,46.35287658
2,3,5,2,1,0,1,6,Hammer,17,3672.738,3690.749,3699.470,2.060,129.803,359.200,2,4,6.458671,1.444092,0.917839487,-3,-3,-3,-3,0,0,0,0,0.998713341,2.705969896,7.920255262,8.382,7.8,48.03850772
2,3,5,2,2,1,3,6,Book,5,3700.481,3712.379,3714.624,2.454,81.609,140.801,3,3,3.190255,1.011963,0.752021023,-3,-3,-3,-3,0,0,0,0,0.99828609,1,8.12255471,1,8.939,47.72380544
2,3,5,2,3,3,2,6,IceCream,11,3715.635,3726.156,3734.551,7.757,88.241,95.203,2,2,8.636852,1.445313,0.741582299,-3,-3,-3,-3,0,0,0,0,0.987908145,1,9.891378212,1.9,6.985,48.6999227
2,3,5,2,4,2,1,6,Hammer,17,3735.562,3744.907,3753.525,2.794,84.733,116.800,1,1,1.770846,2.209961,2.065672468,-3,-3,-3,-3,0,0,0,0,0.997880622,1,11.25437897,1.4,6.058,48.90761713
2,3,5,2,5,1,2,6,IceCream,11,3754.536,3772.393,3778.823,39.198,59.743,33.601,3,3,16.92095,2.526367,1.147647994,-3,-3,-3,-3,0,0,0,0,0.773326285,1,3.720751114,0,15.884,49.60210858
2,3,5,2,6,2,3,6,Book,5,3779.834,3792.062,3795.708,5.538,82.993,140.002,6,8,5.312433,1.11792,0.685062959,-3,-3,-3,-3,0,0,0,0,0.993302722,1.001494063,7.965278047,0.5,9.886,49.522099
2,3,5,2,7,3,1,6,Hammer,17,3796.719,3807.463,3808.485,1.276,84.129,66.401,3,4,3.667266,1.009521,0.710712166,-3,-3,-3,-3,0,0,0,0,1,1,9.21007487,1.2,7.901,48.32099455
2,3,5,2,8,1,2,6,IceCream,11,3809.495,3825.061,3828.189,6.450,81.136,205.601,8,11,5.712314,1.245361,0.779921655,-3,-3,-3,-3,0,0,0,0,0.991266711,1.00741459,5.769319949,1.1,12.825,47.43158449
2,3,5,2,9,2,3,6,Book,5,3829.190,3836.876,3846.164,3.744,86.836,71.204,1,2,4.995107,1.116211,0.709209682,-3,-3,-3,-3,0,0,0,0,0.996559861,1,14.3553447,1.6,4.43,48.79686055
2,3,5,2,10,3,2,6,IceCream,11,3847.175,3855.215,3862.786,4.303,85.071,37.602,1,2,5.719624,1.199951,0.733916036,-3,-3,-3,-3,0,0,0,0,0.995651922,1,13.39257232,1.8,4.545,46.53657024
2,3,5,2,11,2,1,6,Hammer,17,3863.797,3876.295,3883.630,6.140,86.874,153.601,2,2,2.678274,1.056885,0.838659234,-3,-3,-3,-3,0,0,0,0,0.99198731,1,8.022711028,1.6,9.123,49.62240276
2,3,5,2,12,1,3,6,Book,5,3884.641,3896.515,3901.981,3.487,86.682,124.001,2,2,3.146114,1.28125,1.024904631,-3,-3,-3,-3,0,0,0,0,0.996944717,1,9.281695853,0.9,8.379,51.94483327
2,3,5,2,13,3,1,6,Hammer,17,3902.993,3918.217,3924.792,3.895,89.389,84.801,6,7,3.779763,1.011475,0.703499911,-3,-3,-3,-3,0,0,0,0,0.996324173,1.002147315,6.521133516,1.9,11.627,51.14870575
2,3,5,2,14,1,3,6,Book,5,3925.799,3937.488,3942.271,2.922,87.503,40.001,2,4,3.195678,1.009521,0.749137157,-3,-3,-3,-3,0,0,0,0,0.997718887,1.00019864,9.267719616,1.1,8.321,51.21863902
2,3,6,1,1,0,1,3,Shield,14,4151.776,4159.053,4164.002,7.206,50.051,51.200,2,2,6.979492,1.62207,1.053380992,-3,-3,-3,-3,0,0,0,0,0.989386929,1,9.175681787,4.224,1.2,49.84510214
2,3,6,1,2,1,3,3,FireExtinguisher,8,4165.003,4180.438,4187.445,5.337,89.141,142.400,4,5,3.089978,1.210938,0.959166593,-3,-3,-3,-3,0,0,0,0,0.993717146,1.006571233,6.494275301,1.4,12.297,52.12091567
2,3,6,1,3,3,2,3,Kiwi,2,4188.455,4204.540,4210.383,6.208,90.204,138.400,6,8,5.82642,1.304688,0.829951298,-3,-3,-3,-3,0,0,0,0,0.991831753,1.004153472,7.289225012,0.8,11.545,52.50509698
2,3,6,1,4,2,1,3,Shield,14,4211.393,4225.205,4228.625,2.083,84.303,140.800,5,5,2.176625,1.010254,0.832902595,-3,-3,-3,-3,0,0,0,0,0.998689604,1.002970225,7.013858955,2,10.007,47.06990491
2,3,6,1,5,1,2,3,Kiwi,2,4229.637,4243.407,4251.045,3.993,86.856,178.400,4,7,2.552541,1.410645,1.202663959,-3,-3,-3,-3,0,0,0,0,0.996167419,1.004163884,7.748206673,1.6,9.463,49.32823591
2,3,6,1,6,2,3,3,FireExtinguisher,8,4252.056,4270.655,4277.944,5.801,88.328,184.000,6,8,6.908748,1.197754,0.634829213,-3,-3,-3,-3,0,0,0,0,0.992741712,1.003553496,5.431013908,1.6,14.644,51.1151831
2,3,6,1,7,3,1,3,Shield,14,4278.955,4312.013,4315.151,5.069,175.666,404.800,8,11,5.440224,1.163086,0.719816548,-3,-3,-3,-3,0,0,0,0,0.99425035,2.040763615,5.735967982,1.3,29.245,48.70734063
2,3,6,1,8,1,3,3,FireExtinguisher,8,4316.163,4325.980,4332.703,1.569,86.612,77.600,3,4,3.813861,1.010742,0.699988606,-3,-3,-3,-3,0,0,0,0,0.999190733,1,10.85119675,1.4,6.537,49.34178449
2,3,6,1,9,3,1,3,Shield,14,4333.714,4355.192,4362.870,1.745,174.520,217.600,3,6,3.718256,1.012207,0.709243501,-3,-3,-3,-3,0,0,0,0,0.999024949,2.005663969,9.086947247,2,17.086,49.74888559
2,3,6,1,10,1,2,3,Kiwi,2,4363.871,4374.205,4380.328,6.394,91.009,80.800,2,2,6.020877,1.19873,0.708148942,-3,-3,-3,-3,0,0,0,0,0.991399052,1.003940568,10.6224597,1.2,7.329,53.49850877
2,3,6,1,11,2,3,3,FireExtinguisher,8,4381.338,4392.707,4397.752,1.715,84.921,173.600,8,10,4.955492,1.141113,0.737339512,-3,-3,-3,-3,0,0,0,0,0.99905348,1.005784913,8.760523652,1.5,8.162,48.50791238
2,3,6,1,12,3,2,3,Kiwi,2,4398.762,4407.286,4415.209,4.173,87.853,99.200,4,5,1.497886,1.211914,1.089866249,-3,-3,-3,-3,0,0,0,0,0.995871731,1.002753071,14.12488383,1.3,4.838,49.67734729
2,3,6,1,13,2,1,3,Shield,14,4416.222,4427.046,4430.009,2.911,81.375,106.400,2,2,5.829706,1.857422,1.382417555,-3,-3,-3,-3,0,0,0,0,0.997732983,1.000231501,8.81415608,0.8,8.378,47.74806857
2,3,6,1,14,1,2,3,Kiwi,2,4431.020,4445.670,4452.781,2.178,84.861,149.600,1,2,4.02517,1.304688,0.976717148,-3,-3,-3,-3,0,0,0,0,0.99859002,1,6.946291558,1.2,10.98,49.0958416
3,1,1,1,1,0,2,5,Donuts,10,2274.726,2310.393,2316.131,1.417,57.104,475.199,6,6,7.930188,4.208008,3.561856282,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,1,1.127543678,1.687021257,19.614,14.1,49.37038973
3,1,1,1,2,2,1,5,ABat,4,2317.141,2346.015,2355.008,12.195,90.665,413.599,5,6,9.111768,3.069092,2.326665143,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.972734097,1.163299959,3.38245876,0,26.699,49.0951512
3,1,1,1,3,1,3,5,Guitar,16,2356.010,2394.013,2402.033,2.232,97.634,484.799,8,12,6.410951,2.128174,1.605809713,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.998532286,1.129679151,3.031070691,0,32.13,50.62669086
3,1,1,1,4,3,2,5,Donuts,10,2403.042,2434.771,2442.180,2.441,87.956,348.800,8,9,6.368091,1.975098,1.456225945,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.998300905,1.019389896,3.528298412,0,24.898,50.4757139
3,1,1,1,5,2,3,5,Guitar,16,2443.190,2462.163,2465.020,0.682,84.214,112.800,4,4,5.866037,2.844971,2.367006305,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,1,1.002704226,4.992232045,1.5,15.35,48.22764216
3,1,1,1,6,3,1,5,ABat,4,2466.030,2482.890,2500.631,8.712,87.765,211.200,4,4,8.902915,2.233154,1.507744486,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.985129947,1.00078381,6.445682094,2.8,10.81,48.0563473
3,1,1,1,7,1,2,5,Donuts,10,2501.641,2528.009,2538.287,2.886,86.359,237.600,5,7,10.07301,2.327148,1.506399145,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.997764881,1.01381902,3.767717142,3.2,19.699,49.21267815
3,1,1,1,8,2,3,5,Guitar,16,2539.297,2560.526,2567.345,5.937,91.771,241.600,3,3,4.263851,2.197998,1.850579421,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.992443286,1.062410445,4.739692716,1.4,17.943,48.23048994
3,1,1,1,9,3,2,5,Donuts,10,2568.356,2597.229,2600.226,1.461,91.055,409.600,6,8,4.785236,1.798828,1.408926971,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,1,1.058415794,3.745888142,0,24.284,49.95246424
3,1,1,1,10,2,1,5,ABat,4,2601.238,2616.770,2624.860,13.738,81.033,256.000,2,4,7.337822,1.902832,1.304946263,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.966137041,1.042333577,5.869173097,0,13.802,48.7171958
3,1,1,1,11,1,3,5,Guitar,16,2625.870,2650.966,2656.726,1.943,89.348,408.800,6,8,5.943022,1.776123,1.291885567,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.998831911,1.065183979,4.50893225,0,19.77,48.90537893
3,1,1,1,12,3,1,5,ABat,4,2657.736,2673.597,2686.024,6.183,81.797,134.400,1,2,6.425968,1.952393,1.428805127,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.991889107,1.022024097,5.957423596,2.7,11.004,48.31722974
3,1,1,1,13,1,2,5,Donuts,10,2687.033,2711.779,2714.966,1.511,89.572,379.199,6,9,5.213141,1.563965,1.139198271,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.999245534,1.071087334,5.616018255,1.1,14.807,47.34331417
3,1,1,1,14,2,1,5,ABat,4,2715.977,2757.782,2777.029,12.138,82.614,742.394,9,12,12.8434,2.246582,1.200101768,-3,-1,0,-3,-1.115951105,-0.278987776,0.139493888,-1.115951105,0.972965001,1.079360751,2.292951424,0,35.963,48.02400759
3,1,2,2,1,0,3,2,Chair,13,3176.075,3195.566,3207.051,4.524,48.436,338.401,6,9,4.272995,1.621094,1.272930367,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,0.995266208,1.010192579,3.310363031,9.985,4.5,47.39194959
3,1,2,2,2,3,2,2,IceCream,7,3208.063,3229.507,3234.964,3.260,93.271,221.602,7,9,7.585615,3.057129,2.43905309,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,0.99726761,1.118318485,6.306157221,6.2,8.497,45.7372056
3,1,2,2,3,2,3,2,Chair,13,3235.974,3255.874,3257.967,0.839,86.972,259.206,3,5,9.283406,2.081299,1.324887079,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,1,1.029095108,5.127039328,1.7,15.186,49.27201189
3,1,2,2,4,3,1,2,PickAxe,1,3258.978,3290.780,3295.551,2.352,104.472,552.802,7,10,7.465928,1.740723,1.132399187,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,0.998400994,1.225569755,3.648690307,4.8,23.582,47.50087831
3,1,2,2,5,1,2,2,IceCream,7,3296.552,3322.874,3324.862,0.985,88.611,432.800,5,7,8.530578,1.97583,1.280758505,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,1,1.069728019,4.179684034,0,21.008,48.59612093
3,1,2,2,6,2,1,2,PickAxe,1,3325.873,3362.596,3366.101,1.620,90.598,626.399,9,13,4.205907,1.414063,1.071365698,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,0.99914296,1.09452489,2.871839118,0,31.187,47.2924498
3,1,2,2,7,1,3,2,Chair,13,3367.112,3382.675,3384.368,1.142,83.260,187.203,4,4,5.203666,1.68042,1.256425294,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,1,1.004558485,6.413533909,1.6,11.348,48.10130537
3,1,2,2,8,3,1,2,PickAxe,1,3385.368,3408.729,3411.725,1.629,91.184,306.401,5,7,4.446812,1.516846,1.154519758,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,0.999134523,1.101228893,4.227998205,5.7,15.692,47.14726499
3,1,2,2,9,1,2,2,IceCream,7,3412.736,3438.931,3440.542,0.406,87.211,419.200,6,8,5.862752,1.598389,1.120691967,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,1,1.050028279,3.503627845,5.6,19.024,48.62648427
3,1,2,2,10,2,1,2,PickAxe,1,3441.552,3463.559,3465.368,0.780,84.516,364.799,5,8,3.094808,1.796631,1.544466044,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,1,1.010426665,4.536098763,0.7,17.808,47.88430482
3,1,2,2,11,1,3,2,Chair,13,3466.379,3484.481,3490.208,2.083,93.290,247.202,4,7,4.291865,1.469482,1.11978084,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,0.998689604,1.088339819,5.903473169,4.5,11.181,49.43923664
3,1,2,2,12,3,2,2,IceCream,7,3491.218,3513.438,3514.781,0.589,88.572,330.407,5,6,2.621086,1.327881,1.114314913,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,1,1.044209766,5.95056588,1.7,13.042,49.07826922
3,1,2,2,13,2,3,2,Chair,13,3515.790,3541.451,3543.591,0.966,92.045,536.003,6,9,5.1773,2.127686,1.705839596,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,1,1.072724581,4.292838182,1.4,19.87,49.33906241
3,1,2,2,14,3,2,2,IceCream,7,3544.602,3573.264,3577.743,2.165,91.123,336.804,4,7,4.719929,2.127686,1.743106185,3,3,0,-3,1.394938882,1.394938882,0.139493888,-1.115951105,0.998603795,1.067253819,3.665851967,0,24.658,47.50471522
3,2,3,2,1,0,1,6,Shield,5,3932.406,3948.804,3954.535,2.779,48.608,92.002,5,7,5.328579,1.987549,1.553376383,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,0.997899247,1.002061766,4.291910004,7.574,3.7,47.98005634
3,2,3,2,2,1,3,6,Book,17,3955.545,3970.389,3982.227,5.061,81.788,171.204,4,5,4.848985,1.398926,1.003830702,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,0.994265926,1.006536259,6.154047749,1,12.235,47.59404943
3,2,3,2,3,3,1,6,Shield,5,3983.228,4004.869,4012.571,7.038,80.849,385.601,5,8,5.828086,2.128906,1.654033553,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,0.989819616,1.035774467,4.476686696,0,17.852,46.79694944
3,2,3,2,4,1,2,6,Apple,11,4013.582,4032.131,4037.670,5.235,91.640,248.804,2,5,3.199821,1.316406,1.055684585,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,0.993922692,1.053652675,7.135778623,1.4,11.398,48.78004339
3,2,3,2,5,2,3,6,Book,17,4038.680,4068.505,4070.927,1.528,89.463,533.601,10,13,3.289369,1.505859,1.237841214,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,0.999229333,1.084864837,3.710469355,3,20.9,47.32541112
3,2,3,2,6,3,2,6,Apple,11,4071.938,4093.780,4096.390,1.165,90.676,315.202,4,6,4.335505,2.586182,2.232925053,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,1,1.100413827,5.596391577,4.9,11.242,48.75819921
3,2,3,2,7,2,1,6,Shield,5,4097.390,4121.185,4127.865,2.621,88.658,368.802,4,7,5.257625,2.784668,2.356276715,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,0.998091287,1.060937433,3.951776587,1.9,20.39,48.0596052
3,2,3,2,8,1,2,6,Apple,11,4128.879,4159.566,4165.504,3.657,93.611,496.002,8,10,3.683043,1.634277,1.334182656,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,0.996692439,1.084463642,3.59966764,2.1,23.701,49.51975368
3,2,3,2,9,2,3,6,Book,17,4166.506,4189.087,4190.850,0.876,86.034,324.800,6,7,3.220143,1.750977,1.488599748,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,1,1.032521436,4.398224178,0,19.374,48.09550494
3,2,3,2,10,3,2,6,Apple,11,4191.861,4220.511,4226.130,1.768,89.556,503.200,7,9,3.73146,1.46875,1.164710639,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,0.999002963,1.046553124,3.862415574,2.6,20.419,49.72686338
3,2,3,2,11,2,1,6,Shield,5,4227.141,4254.416,4261.144,4.158,85.839,433.602,8,11,5.202202,2.750977,2.327101581,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,0.995896756,1.034694915,3.341134551,0,25.439,48.73181138
3,2,3,2,12,1,3,6,Book,17,4262.154,4287.226,4288.990,1.063,85.854,316.803,7,10,3.103411,1.739746,1.486880072,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,1,1.016142824,5.142794824,0.7,15.826,48.37104337
3,2,3,2,13,3,1,6,Shield,5,4290.000,4308.587,4319.862,8.131,81.342,241.603,4,4,5.270728,1.493652,1.064193083,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,0.986852519,1.025193529,5.155667822,1.5,14.18,48.57280462
3,2,3,2,14,1,3,6,Book,17,4320.873,4346.488,4348.546,0.593,89.032,366.404,6,8,7.6434,2.045898,1.423113768,3,3,1,-3,1.394938882,1.394938882,0.557975553,-1.115951105,1,1.059161856,3.916068224,0,22.607,48.97033311
3,2,4,1,1,0,2,3,Banana,2,4658.155,4681.023,4686.861,2.402,54.947,359.199,6,7,4.209456,1.468262,1.125275525,-3,1,0,-3,-1.115951105,0.557975553,0.139493888,-1.115951105,0.998345051,1.127222739,3.089900998,2.125,15.6,49.58953051
3,2,4,1,2,2,1,3,Shovel,14,4687.873,4711.361,4717.231,2.017,105.995,277.600,5,8,5.214658,2.105469,1.680578666,-3,1,0,-3,-1.115951105,0.557975553,0.139493888,-1.115951105,0.998757336,1.218696016,5.377553528,5.6,14.007,49.50743241
3,2,4,1,3,1,3,3,Old_Telephone,8,4718.242,4737.108,4741.985,2.312,99.453,343.200,4,4,4.641162,1.410645,1.03248312,-3,1,0,-3,-1.115951105,0.557975553,0.139493888,-1.115951105,0.998445221,1.161852551,7.445296985,0,13.338,48.87507598
3,2,4,1,4,3,1,3,Shovel,14,4742.996,4759.220,4761.465,0.918,92.334,160.000,4,5,6.37106,2.222168,1.703054031,-3,1,0,-3,-1.115951105,0.557975553,0.139493888,-1.115951105,1,1.083344084,6.400658523,5,9.384,48.281498
3,2,4,1,5,1,2,3,Banana,2,4762.476,4792.636,4793.940,0.324,97.060,408.000,3,6,3.285859,1.29248,1.024748209,-3,1,0,-3,-1.115951105,0.557975553,0.139493888,-1.115951105,1,1.163402385,3.559301945,6,21.104,48.61052448
3,2,4,1,6,2,3,3,Old_Telephone,8,4794.949,4818.509,4824.011,3.184,99.128,375.999,7,8,6.348455,1.85498,1.337707887,-3,1,0,-3,-1.115951105,0.557975553,0.139493888,-1.115951105,0.997372151,1.14515936,4.93738015,5.6,14.431,49.06861201
3,2,4,1,7,3,2,3,Banana,2,4825.020,4849.348,4852.110,1.377,96.546,411.200,6,7,5.651049,1.736816,1.276368527,-3,1,0,-3,-1.115951105,0.557975553,0.139493888,-1.115951105,1,1.123814199,4.807233893,0,20.06,49.22688719
